Format,1.0B,
Memory Length,10000,
IntpDistance,0,
Trigger Address,4069,
Trigger Level,1.400E+00,
Source,CH1,
Vertical Units,A,
Vertical Units Div,0,
Vertical Units Extend Div,36,
Label, ,
Probe Type,1,
Probe Ratio,1.000E+02,
Vertical Scale,2.000E-01,
Vertical Position,-6.080E-01,
Horizontal Units,S,
Horizontal Scale,1.000E-03,
Horizontal Position,9.300E-04,
Horizontal Mode,Main,
SincET Mode,Real Time,
Sampling Period,1.000E-06,
Horizontal Old Scale,1.000E-03,
Horizontal Old Position,9.300E-04,
Firmware,V1.17,
Mode,Detail,
Waveform Data,
-8.469999e-04,7.20e-02,
-8.459999e-04,2.40e-02,
-8.449999e-04,-1.60e-02,
-8.439999e-04,2.40e-02,
-8.429999e-04,-4.80e-02,
-8.419999e-04,3.20e-02,
-8.409999e-04,8.00e-03,
-8.399999e-04,-1.60e-02,
-8.389999e-04,4.80e-02,
-8.379999e-04,4.80e-02,
-8.369999e-04,8.00e-03,
-8.359999e-04,6.40e-02,
-8.349999e-04,-8.00e-03,
-8.339999e-04,-3.20e-02,
-8.329999e-04,7.20e-02,
-8.319999e-04,-5.60e-02,
-8.309999e-04,-5.60e-02,
-8.299999e-04,3.20e-02,
-8.289999e-04,-3.20e-02,
-8.279999e-04,-3.20e-02,
-8.269999e-04,-5.60e-02,
-8.259999e-04,-3.20e-02,
-8.249999e-04,-5.60e-02,
-8.239999e-04,8.00e-03,
-8.229999e-04,8.80e-02,
-8.219999e-04,-4.80e-02,
-8.209999e-04,-4.80e-02,
-8.199999e-04,6.40e-02,
-8.189999e-04,-4.80e-02,
-8.179999e-04,3.20e-02,
-8.169999e-04,-1.12e-01,
-8.159999e-04,-3.20e-02,
-8.149999e-04,1.44e-01,
-8.139999e-04,1.44e-01,
-8.129999e-04,2.88e-01,
-8.119999e-04,1.92e-01,
-8.109999e-04,1.44e-01,
-8.099999e-04,1.84e-01,
-8.089999e-04,1.04e-01,
-8.079999e-04,7.20e-02,
-8.069999e-04,1.44e-01,
-8.059999e-04,1.92e-01,
-8.049999e-04,1.12e-01,
-8.039999e-04,7.20e-02,
-8.029999e-04,1.52e-01,
-8.019999e-04,-3.20e-02,
-8.009999e-04,2.40e-02,
-7.999999e-04,3.20e-02,
-7.989999e-04,-5.60e-02,
-7.979999e-04,4.80e-02,
-7.969999e-04,6.40e-02,
-7.959999e-04,4.80e-02,
-7.949999e-04,2.40e-02,
-7.939999e-04,4.80e-02,
-7.929999e-04,6.40e-02,
-7.919999e-04,8.00e-03,
-7.909999e-04,-8.00e-03,
-7.899999e-04,8.80e-02,
-7.889999e-04,-8.00e-03,
-7.879999e-04,1.52e-01,
-7.869999e-04,8.00e-03,
-7.859999e-04,1.04e-01,
-7.849999e-04,6.40e-02,
-7.839999e-04,-1.28e-01,
-7.829999e-04,8.00e-03,
-7.819999e-04,4.80e-02,
-7.809999e-04,-7.20e-02,
-7.799999e-04,1.04e-01,
-7.789999e-04,-1.60e-02,
-7.779999e-04,1.28e-01,
-7.769999e-04,4.80e-02,
-7.759999e-04,2.40e-02,
-7.749999e-04,4.80e-02,
-7.739999e-04,-1.60e-02,
-7.729999e-04,-4.80e-02,
-7.719999e-04,4.80e-02,
-7.709999e-04,-8.00e-03,
-7.699999e-04,-8.00e-03,
-7.689999e-04,3.20e-02,
-7.679999e-04,1.84e-01,
-7.669999e-04,6.40e-02,
-7.659999e-04,2.40e-02,
-7.649999e-04,7.20e-02,
-7.639999e-04,-5.60e-02,
-7.629999e-04,-4.80e-02,
-7.619999e-04,-4.80e-02,
-7.609999e-04,-8.80e-02,
-7.599999e-04,4.80e-02,
-7.589999e-04,-5.60e-02,
-7.579999e-04,6.40e-02,
-7.569999e-04,1.44e-01,
-7.559999e-04,-1.60e-02,
-7.549999e-04,4.80e-02,
-7.539999e-04,2.40e-02,
-7.529999e-04,-8.00e-03,
-7.519999e-04,3.20e-02,
-7.509999e-04,8.80e-02,
-7.499999e-04,4.80e-02,
-7.489999e-04,-4.80e-02,
-7.479999e-04,8.80e-02,
-7.469999e-04,8.00e-03,
-7.459999e-04,-8.00e-03,
-7.449999e-04,-3.20e-02,
-7.439999e-04,3.20e-02,
-7.429999e-04,-5.60e-02,
-7.419999e-04,-3.20e-02,
-7.409999e-04,-8.00e-03,
-7.399999e-04,-8.00e-03,
-7.389999e-04,-5.60e-02,
-7.379999e-04,-9.60e-02,
-7.369999e-04,8.00e-03,
-7.359999e-04,3.20e-02,
-7.349999e-04,7.20e-02,
-7.339999e-04,3.20e-02,
-7.329999e-04,-3.20e-02,
-7.319999e-04,-5.60e-02,
-7.309999e-04,3.20e-02,
-7.299999e-04,-5.60e-02,
-7.289999e-04,-7.20e-02,
-7.279999e-04,-8.00e-03,
-7.269999e-04,6.40e-02,
-7.259999e-04,8.80e-02,
-7.249999e-04,-1.60e-02,
-7.239999e-04,-9.60e-02,
-7.229999e-04,-5.60e-02,
-7.219999e-04,8.00e-03,
-7.209999e-04,-1.52e-01,
-7.199999e-04,-9.60e-02,
-7.189999e-04,-2.08e-01,
-7.179999e-04,-4.08e-01,
-7.169999e-04,-1.68e-01,
-7.159999e-04,-2.08e-01,
-7.149999e-04,-1.76e-01,
-7.139999e-04,-1.12e-01,
-7.129999e-04,-8.80e-02,
-7.119999e-04,-1.52e-01,
-7.109999e-04,-1.76e-01,
-7.099999e-04,-1.36e-01,
-7.089999e-04,-1.12e-01,
-7.079999e-04,-1.36e-01,
-7.069999e-04,-1.12e-01,
-7.059999e-04,-7.20e-02,
-7.049999e-04,-4.80e-02,
-7.039999e-04,-4.80e-02,
-7.029999e-04,-1.12e-01,
-7.019999e-04,8.00e-03,
-7.009999e-04,-3.20e-02,
-6.999999e-04,8.00e-03,
-6.989999e-04,-8.80e-02,
-6.979999e-04,-1.28e-01,
-6.969999e-04,-5.60e-02,
-6.959999e-04,-9.60e-02,
-6.949999e-04,-5.60e-02,
-6.939999e-04,8.00e-03,
-6.929999e-04,-3.20e-02,
-6.919999e-04,-7.20e-02,
-6.909999e-04,-5.60e-02,
-6.899999e-04,2.40e-02,
-6.889999e-04,3.20e-02,
-6.879999e-04,2.40e-02,
-6.869999e-04,-3.20e-02,
-6.859999e-04,4.80e-02,
-6.849999e-04,-5.60e-02,
-6.839999e-04,-1.36e-01,
-6.829999e-04,-1.60e-02,
-6.819999e-04,-1.12e-01,
-6.809999e-04,-8.80e-02,
-6.799999e-04,2.40e-02,
-6.789999e-04,1.04e-01,
-6.779999e-04,6.40e-02,
-6.769999e-04,-8.00e-03,
-6.759999e-04,-5.60e-02,
-6.749999e-04,-1.12e-01,
-6.739999e-04,-1.36e-01,
-6.729999e-04,-4.80e-02,
-6.719999e-04,2.40e-02,
-6.709999e-04,-4.80e-02,
-6.699999e-04,-5.60e-02,
-6.689999e-04,2.40e-02,
-6.679999e-04,3.20e-02,
-6.669999e-04,-3.20e-02,
-6.659999e-04,7.20e-02,
-6.649999e-04,2.40e-02,
-6.639999e-04,-3.20e-02,
-6.629999e-04,-8.00e-03,
-6.619999e-04,-7.20e-02,
-6.609999e-04,8.00e-03,
-6.599999e-04,-8.00e-03,
-6.589999e-04,8.00e-03,
-6.579999e-04,-8.00e-03,
-6.569999e-04,-8.80e-02,
-6.559999e-04,2.40e-02,
-6.549999e-04,4.80e-02,
-6.539999e-04,8.00e-03,
-6.529999e-04,3.20e-02,
-6.519999e-04,-3.20e-02,
-6.509999e-04,2.40e-02,
-6.499999e-04,4.80e-02,
-6.489999e-04,-8.00e-03,
-6.479999e-04,-5.60e-02,
-6.469999e-04,6.40e-02,
-6.459999e-04,2.40e-02,
-6.449999e-04,-3.20e-02,
-6.439999e-04,-8.00e-03,
-6.429999e-04,7.20e-02,
-6.419999e-04,-1.60e-02,
-6.409999e-04,1.04e-01,
-6.399999e-04,-3.20e-02,
-6.389999e-04,-8.80e-02,
-6.379999e-04,-9.60e-02,
-6.369999e-04,-5.60e-02,
-6.359999e-04,2.40e-02,
-6.349999e-04,-5.60e-02,
-6.339999e-04,-8.00e-03,
-6.329999e-04,1.04e-01,
-6.319999e-04,-5.60e-02,
-6.309999e-04,4.80e-02,
-6.299999e-04,-4.80e-02,
-6.289999e-04,3.20e-02,
-6.279999e-04,1.12e-01,
-6.269999e-04,-8.80e-02,
-6.259999e-04,8.00e-03,
-6.249999e-04,1.04e-01,
-6.239999e-04,7.20e-02,
-6.229999e-04,2.48e-01,
-6.219999e-04,1.84e-01,
-6.209999e-04,1.92e-01,
-6.199999e-04,2.08e-01,
-6.189999e-04,3.20e-02,
-6.179999e-04,3.68e-01,
-6.169999e-04,1.52e-01,
-6.159999e-04,7.20e-02,
-6.149999e-04,1.68e-01,
-6.139999e-04,1.52e-01,
-6.129999e-04,8.80e-02,
-6.119999e-04,4.80e-02,
-6.109999e-04,6.40e-02,
-6.099999e-04,1.04e-01,
-6.089999e-04,6.40e-02,
-6.079999e-04,1.12e-01,
-6.069999e-04,-8.00e-03,
-6.059999e-04,3.20e-02,
-6.049999e-04,1.04e-01,
-6.039999e-04,2.64e-01,
-6.029999e-04,1.28e-01,
-6.019999e-04,2.40e-02,
-6.009999e-04,1.12e-01,
-5.999999e-04,1.28e-01,
-5.989999e-04,2.40e-02,
-5.979999e-04,6.40e-02,
-5.969999e-04,-5.60e-02,
-5.959999e-04,8.00e-03,
-5.949999e-04,2.40e-02,
-5.939999e-04,-8.00e-03,
-5.929999e-04,1.04e-01,
-5.919999e-04,2.40e-02,
-5.909999e-04,1.04e-01,
-5.899999e-04,-3.20e-02,
-5.889999e-04,-4.80e-02,
-5.879999e-04,-4.80e-02,
-5.869999e-04,-1.60e-02,
-5.859999e-04,-5.60e-02,
-5.849999e-04,1.12e-01,
-5.839999e-04,-4.80e-02,
-5.829999e-04,6.40e-02,
-5.819999e-04,3.20e-02,
-5.809999e-04,8.00e-03,
-5.799999e-04,-1.60e-02,
-5.789999e-04,-1.12e-01,
-5.779999e-04,2.40e-02,
-5.769999e-04,-7.20e-02,
-5.759999e-04,-4.80e-02,
-5.749999e-04,-8.00e-03,
-5.739999e-04,-1.60e-02,
-5.729999e-04,-8.00e-03,
-5.719999e-04,-3.20e-02,
-5.709999e-04,-4.80e-02,
-5.699999e-04,3.20e-02,
-5.689999e-04,-5.60e-02,
-5.679999e-04,8.80e-02,
-5.669999e-04,-8.00e-03,
-5.659999e-04,8.00e-03,
-5.649999e-04,3.20e-02,
-5.639999e-04,-1.12e-01,
-5.629999e-04,3.20e-02,
-5.619999e-04,-3.20e-02,
-5.609999e-04,3.20e-02,
-5.599999e-04,2.24e-01,
-5.589999e-04,-3.20e-02,
-5.579999e-04,8.00e-03,
-5.569999e-04,-4.80e-02,
-5.559999e-04,8.00e-03,
-5.549999e-04,3.20e-02,
-5.539999e-04,-5.60e-02,
-5.529999e-04,-8.00e-03,
-5.519999e-04,2.40e-02,
-5.509999e-04,-3.20e-02,
-5.499999e-04,4.80e-02,
-5.489999e-04,2.40e-02,
-5.479999e-04,1.04e-01,
-5.469999e-04,8.80e-02,
-5.459999e-04,-4.80e-02,
-5.449999e-04,8.80e-02,
-5.439999e-04,-8.00e-03,
-5.429999e-04,-1.12e-01,
-5.419999e-04,3.20e-02,
-5.409999e-04,-3.20e-02,
-5.399999e-04,3.20e-02,
-5.389999e-04,3.20e-02,
-5.379999e-04,4.80e-02,
-5.369999e-04,1.28e-01,
-5.359999e-04,4.80e-02,
-5.349999e-04,-8.00e-03,
-5.339999e-04,2.40e-02,
-5.329999e-04,-1.36e-01,
-5.319999e-04,-8.80e-02,
-5.309999e-04,-8.00e-03,
-5.299999e-04,-3.20e-02,
-5.289999e-04,6.40e-02,
-5.279999e-04,-1.12e-01,
-5.269999e-04,-2.96e-01,
-5.259999e-04,-1.92e-01,
-5.249999e-04,-2.88e-01,
-5.239999e-04,-1.28e-01,
-5.229999e-04,-9.60e-02,
-5.219999e-04,-1.76e-01,
-5.209999e-04,-1.68e-01,
-5.199999e-04,-4.80e-02,
-5.189999e-04,-1.36e-01,
-5.179999e-04,-1.12e-01,
-5.169999e-04,-4.80e-02,
-5.159999e-04,-7.20e-02,
-5.149999e-04,-1.28e-01,
-5.139999e-04,-1.52e-01,
-5.129999e-04,2.40e-02,
-5.119999e-04,-3.20e-02,
-5.109999e-04,8.00e-03,
-5.099999e-04,-3.20e-02,
-5.089999e-04,-1.60e-02,
-5.079999e-04,2.40e-02,
-5.069999e-04,-8.80e-02,
-5.059999e-04,-7.20e-02,
-5.049999e-04,-5.60e-02,
-5.039999e-04,-7.20e-02,
-5.029999e-04,-8.00e-03,
-5.019999e-04,1.12e-01,
-5.009999e-04,8.00e-03,
-4.999999e-04,8.80e-02,
-4.989999e-04,8.00e-03,
-4.979999e-04,1.28e-01,
-4.969999e-04,8.00e-03,
-4.959999e-04,-3.20e-02,
-4.949999e-04,-5.60e-02,
-4.939999e-04,-5.60e-02,
-4.929999e-04,-8.80e-02,
-4.919999e-04,-8.00e-03,
-4.909999e-04,6.40e-02,
-4.899999e-04,8.00e-03,
-4.889999e-04,2.40e-02,
-4.879999e-04,1.12e-01,
-4.869999e-04,-1.60e-02,
-4.859999e-04,-1.60e-02,
-4.849999e-04,-3.20e-02,
-4.839999e-04,7.20e-02,
-4.829999e-04,-8.00e-03,
-4.819999e-04,-1.60e-02,
-4.809999e-04,7.20e-02,
-4.799999e-04,4.80e-02,
-4.789999e-04,8.00e-03,
-4.779999e-04,-4.80e-02,
-4.769999e-04,-1.52e-01,
-4.759999e-04,-1.60e-02,
-4.749999e-04,-1.36e-01,
-4.739999e-04,2.40e-02,
-4.729999e-04,4.80e-02,
-4.719999e-04,6.40e-02,
-4.709999e-04,4.80e-02,
-4.699999e-04,8.00e-03,
-4.689999e-04,6.40e-02,
-4.679999e-04,-8.00e-03,
-4.669999e-04,-1.60e-02,
-4.659999e-04,-7.20e-02,
-4.649999e-04,3.20e-02,
-4.639999e-04,-9.60e-02,
-4.629999e-04,-7.20e-02,
-4.619999e-04,-1.60e-02,
-4.609999e-04,-3.20e-02,
-4.599999e-04,3.20e-02,
-4.589999e-04,-8.00e-03,
-4.579999e-04,-8.00e-03,
-4.569999e-04,3.20e-02,
-4.559999e-04,-7.20e-02,
-4.549999e-04,2.40e-02,
-4.539999e-04,4.80e-02,
-4.529999e-04,3.20e-02,
-4.519999e-04,8.00e-03,
-4.509999e-04,-7.20e-02,
-4.499999e-04,-3.20e-02,
-4.489999e-04,-1.60e-02,
-4.479999e-04,-7.20e-02,
-4.469999e-04,-1.60e-02,
-4.459999e-04,-9.60e-02,
-4.449999e-04,-4.80e-02,
-4.439999e-04,-8.00e-03,
-4.429999e-04,8.00e-03,
-4.419999e-04,4.80e-02,
-4.409999e-04,8.80e-02,
-4.399999e-04,-5.60e-02,
-4.389999e-04,8.00e-03,
-4.379999e-04,-8.80e-02,
-4.369999e-04,7.20e-02,
-4.359999e-04,8.00e-03,
-4.349999e-04,-8.80e-02,
-4.339999e-04,4.80e-02,
-4.329999e-04,1.12e-01,
-4.319999e-04,1.92e-01,
-4.309999e-04,2.72e-01,
-4.299999e-04,2.24e-01,
-4.289999e-04,1.12e-01,
-4.279999e-04,2.48e-01,
-4.269999e-04,1.12e-01,
-4.259999e-04,1.84e-01,
-4.249999e-04,1.12e-01,
-4.239999e-04,6.40e-02,
-4.229999e-04,7.20e-02,
-4.219999e-04,7.20e-02,
-4.209999e-04,4.80e-02,
-4.199999e-04,6.40e-02,
-4.189999e-04,3.20e-02,
-4.179999e-04,2.40e-02,
-4.169999e-04,8.80e-02,
-4.159999e-04,3.20e-02,
-4.149999e-04,8.80e-02,
-4.139999e-04,1.12e-01,
-4.129999e-04,3.20e-02,
-4.119999e-04,2.40e-02,
-4.109999e-04,-5.60e-02,
-4.099999e-04,8.00e-03,
-4.089999e-04,4.80e-02,
-4.079999e-04,-8.00e-03,
-4.069999e-04,-4.80e-02,
-4.059999e-04,1.04e-01,
-4.049999e-04,-4.80e-02,
-4.039999e-04,8.00e-03,
-4.029999e-04,6.40e-02,
-4.019999e-04,-3.20e-02,
-4.009999e-04,3.20e-02,
-3.999999e-04,8.00e-03,
-3.989999e-04,-4.80e-02,
-3.979999e-04,8.80e-02,
-3.969999e-04,-8.80e-02,
-3.959999e-04,3.20e-02,
-3.949999e-04,3.20e-02,
-3.939999e-04,-1.76e-01,
-3.929999e-04,4.80e-02,
-3.919999e-04,-5.60e-02,
-3.909999e-04,2.40e-02,
-3.899999e-04,4.80e-02,
-3.889999e-04,7.20e-02,
-3.879999e-04,3.20e-02,
-3.869999e-04,-5.60e-02,
-3.859999e-04,3.20e-02,
-3.849999e-04,-8.80e-02,
-3.839999e-04,-4.80e-02,
-3.829999e-04,8.00e-03,
-3.819999e-04,-3.20e-02,
-3.809999e-04,-3.20e-02,
-3.799999e-04,2.40e-02,
-3.789999e-04,3.20e-02,
-3.779999e-04,2.40e-02,
-3.769999e-04,-1.60e-02,
-3.759999e-04,8.00e-03,
-3.749999e-04,-7.20e-02,
-3.739999e-04,-7.20e-02,
-3.729999e-04,-1.12e-01,
-3.719999e-04,-4.80e-02,
-3.709999e-04,-1.12e-01,
-3.699999e-04,-8.00e-03,
-3.689999e-04,2.40e-02,
-3.679999e-04,7.20e-02,
-3.669999e-04,-1.60e-02,
-3.659999e-04,8.00e-03,
-3.649999e-04,2.40e-02,
-3.639999e-04,-1.60e-02,
-3.629999e-04,-1.60e-02,
-3.619999e-04,-5.60e-02,
-3.609999e-04,-7.20e-02,
-3.599999e-04,-8.00e-03,
-3.589999e-04,-4.80e-02,
-3.579999e-04,8.00e-03,
-3.569999e-04,4.80e-02,
-3.559999e-04,3.20e-02,
-3.549999e-04,6.40e-02,
-3.539999e-04,8.00e-03,
-3.529999e-04,4.80e-02,
-3.519999e-04,3.20e-02,
-3.509999e-04,-1.60e-02,
-3.499999e-04,2.40e-02,
-3.489999e-04,-1.60e-02,
-3.479999e-04,3.20e-02,
-3.469999e-04,-4.80e-02,
-3.459999e-04,8.00e-03,
-3.449999e-04,8.00e-03,
-3.439999e-04,-1.60e-02,
-3.429999e-04,-5.60e-02,
-3.419999e-04,6.40e-02,
-3.409999e-04,-8.80e-02,
-3.399999e-04,-1.60e-02,
-3.389999e-04,-3.20e-02,
-3.379999e-04,-5.60e-02,
-3.369999e-04,-1.52e-01,
-3.359999e-04,-2.32e-01,
-3.349999e-04,-2.88e-01,
-3.339999e-04,-2.72e-01,
-3.329999e-04,-2.72e-01,
-3.319999e-04,-2.16e-01,
-3.309999e-04,-2.72e-01,
-3.299999e-04,-1.76e-01,
-3.289999e-04,-1.36e-01,
-3.279999e-04,-2.56e-01,
-3.269999e-04,8.00e-03,
-3.259999e-04,-4.80e-02,
-3.249999e-04,-1.36e-01,
-3.239999e-04,-1.52e-01,
-3.229999e-04,-1.12e-01,
-3.219999e-04,-1.28e-01,
-3.209999e-04,-7.20e-02,
-3.199999e-04,-5.60e-02,
-3.189999e-04,-8.80e-02,
-3.179999e-04,-3.20e-02,
-3.169999e-04,-3.20e-02,
-3.159999e-04,8.00e-03,
-3.149999e-04,-1.60e-02,
-3.139999e-04,-9.60e-02,
-3.129999e-04,-7.20e-02,
-3.119999e-04,-5.60e-02,
-3.109999e-04,-1.28e-01,
-3.099999e-04,-7.20e-02,
-3.089999e-04,4.80e-02,
-3.079999e-04,-8.00e-03,
-3.069999e-04,-1.60e-02,
-3.059999e-04,-8.00e-03,
-3.049999e-04,8.00e-03,
-3.039999e-04,-1.60e-02,
-3.029999e-04,-4.80e-02,
-3.019999e-04,-1.60e-02,
-3.009999e-04,-8.80e-02,
-2.999999e-04,-3.20e-02,
-2.989999e-04,-8.00e-03,
-2.979999e-04,-5.60e-02,
-2.969999e-04,6.40e-02,
-2.959999e-04,-8.00e-03,
-2.949999e-04,2.40e-02,
-2.939999e-04,7.20e-02,
-2.929999e-04,-1.60e-02,
-2.919999e-04,-1.60e-02,
-2.909999e-04,-4.80e-02,
-2.899999e-04,-5.60e-02,
-2.889999e-04,-5.60e-02,
-2.879999e-04,-8.80e-02,
-2.869999e-04,-8.00e-03,
-2.859999e-04,-8.00e-03,
-2.849999e-04,2.40e-02,
-2.839999e-04,8.00e-03,
-2.829999e-04,2.40e-02,
-2.819999e-04,4.80e-02,
-2.809999e-04,-4.80e-02,
-2.799999e-04,8.00e-03,
-2.789999e-04,6.40e-02,
-2.779999e-04,-7.20e-02,
-2.769999e-04,8.00e-03,
-2.759999e-04,8.00e-03,
-2.749999e-04,6.40e-02,
-2.739999e-04,-3.20e-02,
-2.729999e-04,3.20e-02,
-2.719999e-04,-3.20e-02,
-2.709999e-04,-7.20e-02,
-2.699999e-04,-4.80e-02,
-2.689999e-04,4.80e-02,
-2.679999e-04,-4.80e-02,
-2.669999e-04,-4.80e-02,
-2.659999e-04,2.40e-02,
-2.649999e-04,3.20e-02,
-2.639999e-04,8.00e-03,
-2.629999e-04,-4.80e-02,
-2.619999e-04,4.80e-02,
-2.609999e-04,-8.00e-03,
-2.599999e-04,3.20e-02,
-2.589999e-04,8.00e-03,
-2.579999e-04,8.00e-03,
-2.569999e-04,3.20e-02,
-2.559999e-04,4.80e-02,
-2.549999e-04,4.80e-02,
-2.539999e-04,3.20e-02,
-2.529999e-04,3.20e-02,
-2.519999e-04,2.40e-02,
-2.509999e-04,3.20e-02,
-2.499999e-04,-9.60e-02,
-2.489999e-04,3.20e-02,
-2.479999e-04,-1.60e-02,
-2.469999e-04,8.80e-02,
-2.459999e-04,1.68e-01,
-2.449999e-04,4.80e-02,
-2.439999e-04,1.04e-01,
-2.429999e-04,-7.20e-02,
-2.419999e-04,-8.00e-03,
-2.409999e-04,6.40e-02,
-2.399999e-04,1.28e-01,
-2.389999e-04,3.28e-01,
-2.379999e-04,1.52e-01,
-2.369999e-04,1.12e-01,
-2.359999e-04,7.20e-02,
-2.349999e-04,1.12e-01,
-2.339999e-04,2.88e-01,
-2.329999e-04,2.08e-01,
-2.319999e-04,1.68e-01,
-2.309999e-04,7.20e-02,
-2.299999e-04,8.00e-03,
-2.289999e-04,4.80e-02,
-2.279999e-04,3.20e-02,
-2.269999e-04,1.12e-01,
-2.259999e-04,6.40e-02,
-2.249999e-04,6.40e-02,
-2.239999e-04,1.12e-01,
-2.229999e-04,2.40e-02,
-2.219999e-04,-8.00e-03,
-2.209999e-04,8.00e-03,
-2.199999e-04,6.40e-02,
-2.189999e-04,8.00e-03,
-2.179999e-04,-1.60e-02,
-2.169999e-04,8.00e-03,
-2.159999e-04,7.20e-02,
-2.149999e-04,6.40e-02,
-2.139999e-04,4.80e-02,
-2.129999e-04,1.28e-01,
-2.119999e-04,8.80e-02,
-2.109999e-04,-8.00e-03,
-2.099999e-04,1.52e-01,
-2.089999e-04,4.80e-02,
-2.079999e-04,2.40e-02,
-2.069999e-04,-5.60e-02,
-2.059999e-04,-4.80e-02,
-2.049999e-04,6.40e-02,
-2.039999e-04,-5.60e-02,
-2.029999e-04,8.00e-03,
-2.019999e-04,4.80e-02,
-2.009999e-04,2.40e-02,
-1.999999e-04,1.12e-01,
-1.989999e-04,2.40e-02,
-1.979999e-04,4.80e-02,
-1.969999e-04,7.20e-02,
-1.959999e-04,-5.60e-02,
-1.949999e-04,6.40e-02,
-1.939999e-04,-4.80e-02,
-1.929999e-04,8.00e-03,
-1.919999e-04,1.28e-01,
-1.909999e-04,6.40e-02,
-1.899999e-04,1.12e-01,
-1.889999e-04,-2.16e-01,
-1.879999e-04,-9.60e-02,
-1.869999e-04,-8.00e-03,
-1.859999e-04,8.80e-02,
-1.849999e-04,8.00e-03,
-1.839999e-04,-1.12e-01,
-1.829999e-04,-1.60e-02,
-1.819999e-04,-1.60e-02,
-1.809999e-04,3.20e-02,
-1.799999e-04,-4.80e-02,
-1.789999e-04,-8.00e-03,
-1.779999e-04,1.44e-01,
-1.769999e-04,2.40e-02,
-1.759999e-04,-8.00e-03,
-1.749999e-04,-7.20e-02,
-1.739999e-04,-8.00e-03,
-1.729999e-04,-8.80e-02,
-1.719999e-04,-3.20e-02,
-1.709999e-04,-8.00e-03,
-1.699999e-04,8.00e-03,
-1.689999e-04,2.40e-02,
-1.679999e-04,4.80e-02,
-1.669999e-04,-7.20e-02,
-1.659999e-04,-5.60e-02,
-1.649999e-04,-4.80e-02,
-1.639999e-04,-8.00e-03,
-1.629999e-04,2.40e-02,
-1.619999e-04,-4.80e-02,
-1.609999e-04,-1.60e-02,
-1.599999e-04,-8.00e-03,
-1.589999e-04,-1.28e-01,
-1.579999e-04,-8.00e-03,
-1.569999e-04,-8.00e-03,
-1.559999e-04,2.40e-02,
-1.549999e-04,-8.00e-03,
-1.539999e-04,-1.60e-02,
-1.529999e-04,8.00e-03,
-1.519999e-04,6.40e-02,
-1.509999e-04,-5.60e-02,
-1.499999e-04,-1.52e-01,
-1.489999e-04,-3.20e-02,
-1.479999e-04,-1.12e-01,
-1.469999e-04,8.00e-03,
-1.459999e-04,-9.60e-02,
-1.449999e-04,-4.80e-02,
-1.439999e-04,-2.16e-01,
-1.429999e-04,-1.36e-01,
-1.419999e-04,-1.60e-02,
-1.409999e-04,-1.60e-02,
-1.399999e-04,-1.12e-01,
-1.389999e-04,8.00e-03,
-1.379999e-04,-7.20e-02,
-1.369999e-04,-3.20e-02,
-1.359999e-04,-9.60e-02,
-1.349999e-04,-3.20e-02,
-1.339999e-04,1.28e-01,
-1.329999e-04,-5.60e-02,
-1.319999e-04,-3.20e-02,
-1.309999e-04,-3.20e-02,
-1.299999e-04,4.80e-02,
-1.289999e-04,8.00e-03,
-1.279999e-04,-3.20e-02,
-1.269999e-04,1.28e-01,
-1.259999e-04,2.40e-02,
-1.249999e-04,3.20e-02,
-1.239999e-04,1.44e-01,
-1.229999e-04,8.80e-02,
-1.219999e-04,4.80e-02,
-1.209999e-04,8.00e-03,
-1.199999e-04,8.80e-02,
-1.189999e-04,7.20e-02,
-1.179999e-04,2.40e-02,
-1.169999e-04,6.40e-02,
-1.159999e-04,7.20e-02,
-1.149999e-04,2.40e-02,
-1.139999e-04,1.04e-01,
-1.129999e-04,1.44e-01,
-1.119999e-04,1.52e-01,
-1.109999e-04,1.12e-01,
-1.099999e-04,7.20e-02,
-1.089999e-04,1.12e-01,
-1.079999e-04,3.20e-02,
-1.069999e-04,3.20e-02,
-1.059999e-04,7.20e-02,
-1.049999e-04,1.04e-01,
-1.039999e-04,7.20e-02,
-1.029999e-04,8.80e-02,
-1.019999e-04,8.80e-02,
-1.009999e-04,1.12e-01,
-9.999990e-05,1.04e-01,
-9.899990e-05,8.80e-02,
-9.799990e-05,1.28e-01,
-9.699990e-05,7.20e-02,
-9.599990e-05,1.04e-01,
-9.499990e-05,1.04e-01,
-9.399990e-05,6.40e-02,
-9.299990e-05,8.00e-03,
-9.199990e-05,4.80e-02,
-9.099990e-05,7.20e-02,
-8.999990e-05,-8.00e-03,
-8.899990e-05,2.40e-02,
-8.799990e-05,8.80e-02,
-8.699990e-05,1.12e-01,
-8.599990e-05,4.80e-02,
-8.499990e-05,3.20e-02,
-8.399990e-05,-4.80e-02,
-8.299990e-05,6.40e-02,
-8.199990e-05,6.40e-02,
-8.099990e-05,1.04e-01,
-7.999990e-05,4.80e-02,
-7.899990e-05,2.40e-02,
-7.799990e-05,6.40e-02,
-7.699990e-05,2.40e-02,
-7.599990e-05,-3.20e-02,
-7.499990e-05,1.04e-01,
-7.399990e-05,6.40e-02,
-7.299990e-05,4.80e-02,
-7.199990e-05,1.28e-01,
-7.099990e-05,1.52e-01,
-6.999990e-05,3.20e-02,
-6.899990e-05,8.00e-03,
-6.799990e-05,4.80e-02,
-6.699990e-05,4.80e-02,
-6.599990e-05,8.00e-03,
-6.499990e-05,3.20e-02,
